CustomerID,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
13348.0,64,1,233.76,43.26,17.23,17.23,1.06,Lost Customers
13349.0,10,1,247.32,83.64,17.23,17.23,1.36,Lost Customers
13350.0,16,2,979.12,77.26,44.07,44.07,2.45,Low Value Customers
13351.0,66,1,373.94,42.01,17.23,17.23,1.05,Lost Customers
13352.0,60,1,397.98,45.01,17.23,17.23,1.07,Lost Customers
13354.0,71,1,743.53,40.33,17.23,17.23,1.03,Lost Customers
13355.0,122,1,674.7,27.97,17.23,17.23,0.94,Lost Customers
13356.0,80,1,768.24,36.22,17.23,17.23,1.0,Lost Customers
13357.0,257,1,609.4,10.74,17.23,17.23,0.81,Lost Customers
13358.0,268,1,439.03,9.16,17.23,17.23,0.8,Lost Customers
13359.0,63,1,439.56,43.95,17.23,17.23,1.06,Lost Customers
13362.0,9,4,3090.74,85.35,69.85,69.85,3.61,Medium Value Customers
13363.0,17,2,992.5,75.72,44.07,44.07,2.44,Low Value Customers
13364.0,71,1,134.96,40.33,17.23,17.23,1.03,Lost Customers
13365.0,33,2,2225.37,59.49,44.07,44.07,2.32,Low Value Customers
13366.0,50,1,56.16,50.51,17.23,17.23,1.11,Lost Customers
13368.0,256,2,623.4,10.85,44.07,44.07,1.95,Low Value Customers
13369.0,365,1,308.28,1.61,17.23,17.23,0.74,Lost Customers
13370.0,371,1,754.87,0.89,17.23,17.23,0.74,Lost Customers
13372.0,89,1,378.64,33.7,17.23,17.23,0.98,Lost Customers
13373.0,60,3,3312.25,45.01,59.54,59.54,2.87,Low Value Customers
13375.0,88,1,778.65,34.05,17.23,17.23,0.99,Lost Customers
13376.0,99,3,1019.76,31.71,59.54,59.54,2.77,Low Value Customers
13379.0,26,3,572.56,65.51,59.54,59.54,3.02,Medium Value Customers
13381.0,31,6,3639.31,61.27,81.9,81.9,3.94,Medium Value Customers
13382.0,280,1,222.99,8.02,17.23,17.23,0.79,Lost Customers
13384.0,30,7,4151.93,62.26,85.53,85.53,4.1,High value Customers
13385.0,329,1,534.57,3.56,17.23,17.23,0.76,Lost Customers
13388.0,131,2,677.1,26.55,44.07,44.07,2.07,Low Value Customers
13389.0,11,3,797.96,82.02,59.54,59.54,3.15,Medium Value Customers
13390.0,74,1,544.08,38.59,17.23,17.23,1.02,Lost Customers
13391.0,203,1,59.8,16.94,17.23,17.23,0.86,Lost Customers
13394.0,1,8,2520.02,98.4,88.3,88.3,4.49,High value Customers
13395.0,185,1,307.72,19.25,17.23,17.23,0.88,Lost Customers
13396.0,29,2,1360.99,63.37,44.07,44.07,2.35,Low Value Customers
13397.0,72,5,1544.13,39.67,77.11,77.11,3.57,Medium Value Customers
13398.0,192,1,457.34,18.22,17.23,17.23,0.87,Lost Customers
13402.0,127,2,621.23,27.37,44.07,44.07,2.08,Low Value Customers
13403.0,17,1,75.0,75.72,17.23,17.23,1.3,Lost Customers
13404.0,1,2,252.49,98.4,44.07,44.07,2.61,Low Value Customers
13405.0,74,3,572.45,38.59,59.54,59.54,2.82,Low Value Customers
13408.0,1,62,28117.04,98.4,99.79,99.79,4.98,Top Customers
13410.0,24,5,1003.06,67.62,77.11,77.11,3.78,Medium Value Customers
13411.0,107,1,213.55,30.38,17.23,17.23,0.96,Lost Customers
13414.0,133,3,1390.5,26.37,59.54,59.54,2.73,Low Value Customers
13416.0,43,2,712.5,53.96,44.07,44.07,2.28,Low Value Customers
13417.0,4,2,640.83,91.87,44.07,44.07,2.56,Low Value Customers
13418.0,11,18,6127.43,82.02,97.11,97.11,4.74,Top Customers
13419.0,63,1,221.06,43.95,17.23,17.23,1.06,Lost Customers
13420.0,149,2,159.85,24.19,44.07,44.07,2.05,Low Value Customers
13421.0,40,2,1833.71,55.23,44.07,44.07,2.29,Low Value Customers
13422.0,64,1,2626.3,43.26,17.23,17.23,1.06,Lost Customers
13425.0,108,3,1624.21,30.14,59.54,59.54,2.76,Low Value Customers
13426.0,0,10,3641.32,100.0,91.62,91.62,4.64,Top Customers
13427.0,19,3,582.6,72.96,59.54,59.54,3.08,Medium Value Customers
13428.0,10,1,201.78,83.64,17.23,17.23,1.36,Lost Customers
13429.0,10,4,1006.8,83.64,69.85,69.85,3.6,Medium Value Customers
13430.0,18,2,679.45,74.26,44.07,44.07,2.43,Low Value Customers
13431.0,67,2,1269.1,41.52,44.07,44.07,2.18,Low Value Customers
13434.0,74,2,534.24,38.59,44.07,44.07,2.16,Low Value Customers
13435.0,5,7,3809.89,90.22,85.53,85.53,4.31,High value Customers
13436.0,1,1,196.89,98.4,17.23,17.23,1.47,Lost Customers
13437.0,14,7,3408.06,79.85,85.53,85.53,4.23,High value Customers
13439.0,255,1,283.71,10.98,17.23,17.23,0.81,Lost Customers
13441.0,91,1,296.64,33.45,17.23,17.23,0.98,Lost Customers
13447.0,23,3,1129.14,68.87,59.54,59.54,3.05,Medium Value Customers
13448.0,16,6,3534.69,77.26,81.9,81.9,4.06,High value Customers
13449.0,23,1,291.88,68.87,17.23,17.23,1.25,Lost Customers
13450.0,26,6,2043.72,65.51,81.9,81.9,3.97,Medium Value Customers
13451.0,26,5,2898.26,65.51,77.11,77.11,3.77,Medium Value Customers
13452.0,259,2,590.0,10.68,44.07,44.07,1.95,Low Value Customers
13453.0,165,2,356.98,22.02,44.07,44.07,2.04,Low Value Customers
13455.0,24,2,1058.34,67.62,44.07,44.07,2.38,Low Value Customers
13456.0,17,6,1766.72,75.72,81.9,81.9,4.05,High value Customers
13458.0,7,14,9646.57,88.84,95.4,95.4,4.72,Top Customers
13460.0,29,2,183.44,63.37,44.07,44.07,2.35,Low Value Customers
13461.0,38,3,1445.0,56.52,59.54,59.54,2.95,Low Value Customers
13462.0,252,1,151.5,11.42,17.23,17.23,0.82,Lost Customers
13464.0,58,1,674.68,46.22,17.23,17.23,1.08,Lost Customers
13466.0,184,1,307.9,19.48,17.23,17.23,0.88,Lost Customers
13467.0,10,2,1071.91,83.64,44.07,44.07,2.5,Low Value Customers
13468.0,1,37,5704.97,98.4,99.35,99.35,4.96,Top Customers
13470.0,99,2,165.0,31.71,44.07,44.07,2.11,Low Value Customers
13471.0,1,4,2501.84,98.4,69.85,69.85,3.71,Medium Value Customers
13473.0,60,2,422.64,45.01,44.07,44.07,2.21,Low Value Customers
13474.0,236,1,226.84,13.29,17.23,17.23,0.83,Lost Customers
13475.0,191,4,1431.78,18.38,69.85,69.85,3.11,Medium Value Customers
13476.0,178,2,1238.47,20.16,44.07,44.07,2.02,Low Value Customers
13477.0,37,6,1454.58,57.15,81.9,81.9,3.91,Medium Value Customers
13479.0,200,2,300.95,17.23,44.07,44.07,2.0,Low Value Customers
13481.0,45,5,1804.56,52.67,77.11,77.11,3.67,Medium Value Customers
13482.0,232,1,184.64,13.94,17.23,17.23,0.84,Lost Customers
13483.0,65,1,140.34,42.58,17.23,17.23,1.05,Lost Customers
13484.0,241,1,313.8,12.61,17.23,17.23,0.83,Lost Customers
13485.0,233,1,454.24,13.78,17.23,17.23,0.84,Lost Customers
13486.0,78,3,1122.41,37.09,59.54,59.54,2.81,Low Value Customers
13487.0,57,3,575.4,46.9,59.54,59.54,2.88,Low Value Customers
13488.0,17,13,8968.31,75.72,94.83,94.83,4.6,Top Customers
13489.0,105,4,449.52,30.98,69.85,69.85,3.2,Medium Value Customers
13491.0,51,10,1215.82,49.71,91.62,91.62,4.27,High value Customers
13492.0,136,3,1269.84,25.81,59.54,59.54,2.72,Low Value Customers
13493.0,275,2,618.63,8.5,44.07,44.07,1.94,Low Value Customers
13494.0,311,1,316.26,5.07,17.23,17.23,0.77,Lost Customers
13495.0,7,5,2044.87,88.84,77.11,77.11,3.94,Medium Value Customers
13496.0,10,2,653.33,83.64,44.07,44.07,2.5,Low Value Customers
13497.0,282,2,348.05,7.69,44.07,44.07,1.93,Low Value Customers
13499.0,17,5,1159.11,75.72,77.11,77.11,3.85,Medium Value Customers
13500.0,23,3,1166.77,68.87,59.54,59.54,3.05,Medium Value Customers
13501.0,288,1,1340.32,7.1,17.23,17.23,0.79,Lost Customers
13502.0,16,3,292.0,77.26,59.54,59.54,3.11,Medium Value Customers
13503.0,71,1,216.85,40.33,17.23,17.23,1.03,Lost Customers
13504.0,64,1,295.93,43.26,17.23,17.23,1.06,Lost Customers
13505.0,72,4,4393.63,39.67,69.85,69.85,3.27,Medium Value Customers
13506.0,316,2,458.52,4.6,44.07,44.07,1.91,Low Value Customers
13507.0,3,4,2479.16,94.04,69.85,69.85,3.67,Medium Value Customers
13508.0,243,1,110.97,12.31,17.23,17.23,0.82,Lost Customers
13509.0,8,7,979.72,87.09,85.53,85.53,4.29,High value Customers
13510.0,1,4,1791.56,98.4,69.85,69.85,3.71,Medium Value Customers
13512.0,260,1,251.21,10.54,17.23,17.23,0.81,Lost Customers
13513.0,126,1,205.1,27.59,17.23,17.23,0.94,Lost Customers
13514.0,73,1,152.2,39.1,17.23,17.23,1.03,Lost Customers
13515.0,72,4,891.12,39.67,69.85,69.85,3.27,Medium Value Customers
13516.0,21,3,1389.41,71.65,59.54,59.54,3.07,Medium Value Customers
13517.0,59,3,2128.42,45.65,59.54,59.54,2.87,Low Value Customers
13518.0,85,1,627.16,34.96,17.23,17.23,0.99,Lost Customers
13519.0,78,1,122.75,37.09,17.23,17.23,1.01,Lost Customers
13520.0,58,6,3624.35,46.22,81.9,81.9,3.83,Medium Value Customers
13521.0,1,3,1071.73,98.4,59.54,59.54,3.27,Medium Value Customers
13522.0,30,1,125.8,62.26,17.23,17.23,1.2,Lost Customers
13523.0,33,5,3964.88,59.49,77.11,77.11,3.72,Medium Value Customers
13524.0,40,5,680.18,55.23,77.11,77.11,3.69,Medium Value Customers
13525.0,14,2,628.78,79.85,44.07,44.07,2.47,Low Value Customers
13527.0,33,7,2242.36,59.49,85.53,85.53,4.08,High value Customers
13529.0,78,2,307.76,37.09,44.07,44.07,2.15,Low Value Customers
13531.0,205,2,483.8,16.62,44.07,44.07,2.0,Low Value Customers
13532.0,33,1,210.31,59.49,17.23,17.23,1.18,Lost Customers
13533.0,182,3,269.09,19.79,59.54,59.54,2.68,Low Value Customers
13534.0,2,25,5870.08,96.17,98.47,98.47,4.91,Top Customers
13536.0,1,7,3444.39,98.4,85.53,85.53,4.37,High value Customers
13538.0,43,7,1280.85,53.96,85.53,85.53,4.04,High value Customers
13539.0,85,3,631.34,34.96,59.54,59.54,2.79,Low Value Customers
13544.0,39,2,276.06,55.95,44.07,44.07,2.29,Low Value Customers
13546.0,12,3,621.09,80.81,59.54,59.54,3.14,Medium Value Customers
13548.0,96,2,678.16,32.08,44.07,44.07,2.11,Low Value Customers
13549.0,25,7,918.2,66.51,85.53,85.53,4.13,High value Customers
13551.0,319,1,91.8,4.21,17.23,17.23,0.76,Lost Customers
13552.0,66,12,3740.07,42.01,93.96,93.96,4.31,High value Customers
13555.0,73,4,4098.88,39.1,69.85,69.85,3.26,Medium Value Customers
13557.0,28,2,584.06,64.54,44.07,44.07,2.36,Low Value Customers
13558.0,5,4,594.52,90.22,69.85,69.85,3.65,Medium Value Customers
13560.0,7,1,171.42,88.84,17.23,17.23,1.4,Lost Customers
13561.0,215,1,141.86,15.43,17.23,17.23,0.85,Lost Customers
13562.0,81,3,1799.33,35.85,59.54,59.54,2.8,Low Value Customers
13563.0,84,2,777.53,35.33,44.07,44.07,2.14,Low Value Customers
13564.0,144,3,1724.67,24.79,59.54,59.54,2.72,Low Value Customers
13565.0,19,2,240.22,72.96,44.07,44.07,2.42,Low Value Customers
13566.0,40,2,856.84,55.23,44.07,44.07,2.29,Low Value Customers
13568.0,173,1,187.05,20.85,17.23,17.23,0.89,Lost Customers
13569.0,17,2,338.62,75.72,44.07,44.07,2.44,Low Value Customers
13570.0,243,1,239.49,12.31,17.23,17.23,0.82,Lost Customers
13571.0,12,12,2088.94,80.81,93.96,93.96,4.6,Top Customers
13572.0,205,1,1384.25,16.62,17.23,17.23,0.86,Lost Customers
13573.0,50,2,290.25,50.51,44.07,44.07,2.25,Low Value Customers
13575.0,23,5,732.07,68.87,77.11,77.11,3.79,Medium Value Customers
13576.0,10,18,6717.34,83.64,97.11,97.11,4.75,Top Customers
13577.0,25,4,1687.6,66.51,69.85,69.85,3.47,Medium Value Customers
13579.0,14,2,467.04,79.85,44.07,44.07,2.47,Low Value Customers
13581.0,309,1,118.0,5.4,17.23,17.23,0.77,Lost Customers
13583.0,155,1,781.03,23.47,17.23,17.23,0.91,Lost Customers
13584.0,306,1,142.4,5.65,17.23,17.23,0.77,Lost Customers
13587.0,63,1,712.4,43.95,17.23,17.23,1.06,Lost Customers
13588.0,15,9,2478.95,78.66,90.22,90.22,4.42,High value Customers
13589.0,14,2,379.65,79.85,44.07,44.07,2.47,Low Value Customers
13590.0,11,6,1981.92,82.02,81.9,81.9,4.1,High value Customers
13591.0,64,3,1117.13,43.26,59.54,59.54,2.85,Low Value Customers
13592.0,35,4,247.96,58.68,69.85,69.85,3.41,Medium Value Customers
13593.0,108,5,2011.88,30.14,77.11,77.11,3.5,Medium Value Customers
13594.0,52,1,396.97,49.07,17.23,17.23,1.1,Lost Customers
13596.0,5,2,664.11,90.22,44.07,44.07,2.55,Low Value Customers
13598.0,47,1,160.04,51.55,17.23,17.23,1.12,Lost Customers
13599.0,1,21,5149.92,98.4,97.95,97.95,4.9,Top Customers
13600.0,312,1,219.52,4.88,17.23,17.23,0.77,Lost Customers
13601.0,45,2,693.32,52.67,44.07,44.07,2.27,Low Value Customers
13602.0,64,1,428.89,43.26,17.23,17.23,1.06,Lost Customers
13603.0,26,1,164.34,65.51,17.23,17.23,1.22,Lost Customers
13606.0,29,3,276.75,63.37,59.54,59.54,3.01,Medium Value Customers
13607.0,40,1,675.51,55.23,17.23,17.23,1.15,Lost Customers
13610.0,12,7,1082.33,80.81,85.53,85.53,4.24,High value Customers
13611.0,89,3,1154.4,33.7,59.54,59.54,2.78,Low Value Customers
13614.0,24,4,1585.46,67.62,69.85,69.85,3.48,Medium Value Customers
13615.0,318,1,417.69,4.38,17.23,17.23,0.77,Lost Customers
13617.0,40,3,544.18,55.23,59.54,59.54,2.94,Low Value Customers
13618.0,173,1,177.34,20.85,17.23,17.23,0.89,Lost Customers
13621.0,116,1,213.85,28.7,17.23,17.23,0.95,Lost Customers
13623.0,30,5,727.74,62.26,77.11,77.11,3.74,Medium Value Customers
13626.0,252,1,257.23,11.42,17.23,17.23,0.82,Lost Customers
13627.0,59,5,1638.47,45.65,77.11,77.11,3.62,Medium Value Customers
13629.0,23,11,7792.36,68.87,92.84,92.84,4.46,High value Customers
13630.0,5,7,2031.78,90.22,85.53,85.53,4.31,High value Customers
13631.0,99,11,3070.42,31.71,92.84,92.84,4.18,High value Customers
13632.0,24,5,2118.93,67.62,77.11,77.11,3.78,Medium Value Customers
13634.0,33,5,1547.36,59.49,77.11,77.11,3.72,Medium Value Customers
13635.0,67,1,1071.03,41.52,17.23,17.23,1.04,Lost Customers
13636.0,36,5,949.12,57.9,77.11,77.11,3.71,Medium Value Customers
13637.0,52,3,804.3,49.07,59.54,59.54,2.9,Low Value Customers
13638.0,15,1,122.64,78.66,17.23,17.23,1.32,Lost Customers
13639.0,74,1,1033.34,38.59,17.23,17.23,1.02,Lost Customers
13642.0,215,1,312.28,15.43,17.23,17.23,0.85,Lost Customers
13643.0,31,3,519.44,61.27,59.54,59.54,2.99,Low Value Customers
13644.0,16,4,2624.26,77.26,69.85,69.85,3.55,Medium Value Customers
13645.0,120,1,252.1,28.18,17.23,17.23,0.94,Lost Customers
13647.0,9,4,1648.12,85.35,69.85,69.85,3.61,Medium Value Customers
13649.0,256,2,346.6,10.85,44.07,44.07,1.95,Low Value Customers
13650.0,16,6,1836.34,77.26,81.9,81.9,4.06,High value Customers
13651.0,35,2,94.2,58.68,44.07,44.07,2.31,Low Value Customers
13652.0,45,3,1095.08,52.67,59.54,59.54,2.93,Low Value Customers
13654.0,43,6,2707.33,53.96,81.9,81.9,3.89,Medium Value Customers
13655.0,114,2,932.97,29.1,44.07,44.07,2.09,Low Value Customers
13656.0,164,2,379.65,22.15,44.07,44.07,2.04,Low Value Customers
13657.0,10,2,382.14,83.64,44.07,44.07,2.5,Low Value Customers
13658.0,9,5,2639.17,85.35,77.11,77.11,3.92,Medium Value Customers
13659.0,205,2,1563.0,16.62,44.07,44.07,2.0,Low Value Customers
13662.0,85,3,881.26,34.96,59.54,59.54,2.79,Low Value Customers
13663.0,179,1,189.47,20.03,17.23,17.23,0.88,Lost Customers
13666.0,60,3,84.65,45.01,59.54,59.54,2.87,Low Value Customers
13667.0,149,1,299.05,24.19,17.23,17.23,0.91,Lost Customers
13668.0,2,21,6309.83,96.17,97.95,97.95,4.88,Top Customers
13669.0,50,2,218.55,50.51,44.07,44.07,2.25,Low Value Customers
13670.0,75,1,349.7,38.08,17.23,17.23,1.02,Lost Customers
13672.0,301,2,186.39,6.18,44.07,44.07,1.92,Low Value Customers
13673.0,18,2,387.44,74.26,44.07,44.07,2.43,Low Value Customers
13675.0,151,2,486.82,23.95,44.07,44.07,2.05,Low Value Customers
13678.0,151,1,232.6,23.95,17.23,17.23,0.91,Lost Customers
13680.0,1,4,3719.12,98.4,69.85,69.85,3.71,Medium Value Customers
13681.0,17,4,827.83,75.72,69.85,69.85,3.54,Medium Value Customers
13682.0,187,1,59.5,18.88,17.23,17.23,0.87,Lost Customers
13684.0,285,1,65.13,7.32,17.23,17.23,0.79,Lost Customers
13685.0,2,7,3119.44,96.17,85.53,85.53,4.36,High value Customers
13686.0,182,1,72.0,19.79,17.23,17.23,0.88,Lost Customers
13689.0,63,1,910.0,43.95,17.23,17.23,1.06,Lost Customers
13690.0,59,1,172.25,45.65,17.23,17.23,1.07,Lost Customers
13692.0,24,3,1488.32,67.62,59.54,59.54,3.04,Medium Value Customers
13694.0,3,50,65039.62,94.04,99.65,99.65,4.94,Top Customers
13695.0,31,15,2504.13,61.27,95.96,95.96,4.54,Top Customers
13697.0,38,1,151.3,56.52,17.23,17.23,1.16,Lost Customers
13699.0,155,1,308.58,23.47,17.23,17.23,0.91,Lost Customers
13700.0,26,10,2248.63,65.51,91.62,91.62,4.39,High value Customers
13703.0,318,1,99.5,4.38,17.23,17.23,0.77,Lost Customers
13704.0,5,9,2308.06,90.22,90.22,90.22,4.51,Top Customers
13705.0,7,3,711.86,88.84,59.54,59.54,3.2,Medium Value Customers
13706.0,302,1,330.79,6.05,17.23,17.23,0.78,Lost Customers
13707.0,267,2,806.41,9.32,44.07,44.07,1.94,Low Value Customers
13708.0,271,1,285.33,8.91,17.23,17.23,0.8,Lost Customers
13709.0,3,13,6307.65,94.04,94.83,94.83,4.74,Top Customers
13710.0,31,1,180.48,61.27,17.23,17.23,1.19,Lost Customers
13711.0,218,2,252.06,14.94,44.07,44.07,1.98,Low Value Customers
13712.0,246,1,228.84,11.97,17.23,17.23,0.82,Lost Customers
13715.0,281,5,1077.39,7.84,77.11,77.11,3.34,Medium Value Customers
13716.0,269,1,138.28,9.04,17.23,17.23,0.8,Lost Customers
13717.0,32,6,1445.01,60.33,81.9,81.9,3.93,Medium Value Customers
13718.0,246,2,306.55,11.97,44.07,44.07,1.96,Low Value Customers
13719.0,15,5,1041.68,78.66,77.11,77.11,3.87,Medium Value Customers
13720.0,116,4,799.9,28.7,69.85,69.85,3.18,Medium Value Customers
13721.0,36,1,524.14,57.9,17.23,17.23,1.17,Lost Customers
13722.0,131,3,2375.41,26.55,59.54,59.54,2.73,Low Value Customers
13723.0,217,1,199.85,15.25,17.23,17.23,0.85,Lost Customers
13725.0,49,8,1980.56,51.2,88.3,88.3,4.14,High value Customers
13726.0,38,2,1079.66,56.52,44.07,44.07,2.3,Low Value Customers
13727.0,28,2,333.48,64.54,44.07,44.07,2.36,Low Value Customers
13728.0,36,6,1016.14,57.9,81.9,81.9,3.91,Medium Value Customers
13730.0,135,2,752.6,25.89,44.07,44.07,2.07,Low Value Customers
13731.0,219,2,610.59,14.68,44.07,44.07,1.98,Low Value Customers
13732.0,28,1,491.86,64.54,17.23,17.23,1.22,Lost Customers
13735.0,24,4,2883.54,67.62,69.85,69.85,3.48,Medium Value Customers
13736.0,5,2,729.8,90.22,44.07,44.07,2.55,Low Value Customers
13737.0,200,1,339.6,17.23,17.23,17.23,0.86,Lost Customers
13739.0,18,1,216.9,74.26,17.23,17.23,1.29,Lost Customers
13740.0,240,1,350.75,12.75,17.23,17.23,0.83,Lost Customers
13741.0,71,3,668.43,40.33,59.54,59.54,2.83,Low Value Customers
13742.0,16,12,3107.87,77.26,93.96,93.96,4.57,Top Customers
13743.0,2,7,1341.6,96.17,85.53,85.53,4.36,High value Customers
13744.0,95,2,1080.52,32.4,44.07,44.07,2.12,Low Value Customers
13745.0,162,1,300.04,22.43,17.23,17.23,0.9,Lost Customers
13747.0,373,1,79.6,0.21,17.23,17.23,0.73,Lost Customers
13748.0,95,5,948.25,32.4,77.11,77.11,3.52,Medium Value Customers
13750.0,53,5,1647.26,48.37,77.11,77.11,3.64,Medium Value Customers
13751.0,288,1,296.25,7.1,17.23,17.23,0.79,Lost Customers
13752.0,124,6,1175.38,27.72,81.9,81.9,3.69,Medium Value Customers
13753.0,287,1,741.26,7.25,17.23,17.23,0.79,Lost Customers
13754.0,151,2,282.6,23.95,44.07,44.07,2.05,Low Value Customers
13755.0,3,9,2108.06,94.04,90.22,90.22,4.54,Top Customers
13756.0,2,14,5189.52,96.17,95.4,95.4,4.78,Top Customers
13758.0,11,7,3190.55,82.02,85.53,85.53,4.25,High value Customers
13759.0,33,2,659.41,59.49,44.07,44.07,2.32,Low Value Customers
13760.0,54,2,286.79,47.84,44.07,44.07,2.23,Low Value Customers
13761.0,50,2,1070.65,50.51,44.07,44.07,2.25,Low Value Customers
13762.0,218,1,306.72,14.94,17.23,17.23,0.84,Lost Customers
13763.0,63,1,1714.96,43.95,17.23,17.23,1.06,Lost Customers
13764.0,70,3,1519.42,40.92,59.54,59.54,2.84,Low Value Customers
13767.0,2,37,17220.36,96.17,99.35,99.35,4.94,Top Customers
13769.0,2,10,2796.51,96.17,91.62,91.62,4.62,Top Customers
13771.0,64,4,2634.45,43.26,69.85,69.85,3.29,Medium Value Customers
13772.0,33,3,1122.63,59.49,59.54,59.54,2.98,Low Value Customers
13774.0,81,1,345.0,35.85,17.23,17.23,1.0,Lost Customers
13777.0,0,33,25977.16,100.0,99.2,99.2,4.97,Top Customers
13778.0,103,1,178.7,31.17,17.23,17.23,0.97,Lost Customers
13780.0,7,2,360.01,88.84,44.07,44.07,2.54,Low Value Customers
13781.0,250,1,127.84,11.52,17.23,17.23,0.82,Lost Customers
13782.0,12,6,908.86,80.81,81.9,81.9,4.09,High value Customers
13784.0,9,11,2462.79,85.35,92.84,92.84,4.59,Top Customers
13786.0,367,1,230.4,1.2,17.23,17.23,0.74,Lost Customers
13787.0,75,2,309.04,38.08,44.07,44.07,2.16,Low Value Customers
13790.0,4,1,348.8,91.87,17.23,17.23,1.42,Lost Customers
13791.0,127,2,1516.0,27.37,44.07,44.07,2.08,Low Value Customers
13792.0,66,2,195.55,42.01,44.07,44.07,2.19,Low Value Customers
13798.0,1,57,37153.85,98.4,99.75,99.75,4.98,Top Customers
13799.0,116,2,688.86,28.7,44.07,44.07,2.09,Low Value Customers
13800.0,309,1,558.32,5.4,17.23,17.23,0.77,Lost Customers
13801.0,66,1,324.8,42.01,17.23,17.23,1.05,Lost Customers
13802.0,138,3,4599.42,25.5,59.54,59.54,2.72,Low Value Customers
13803.0,255,1,277.07,10.98,17.23,17.23,0.81,Lost Customers
13804.0,30,7,2588.39,62.26,85.53,85.53,4.1,High value Customers
13805.0,52,2,924.6,49.07,44.07,44.07,2.24,Low Value Customers
13806.0,63,1,256.38,43.95,17.23,17.23,1.06,Lost Customers
13807.0,367,1,112.6,1.2,17.23,17.23,0.74,Lost Customers
13808.0,5,5,1747.66,90.22,77.11,77.11,3.95,Medium Value Customers
13809.0,305,1,155.05,5.74,17.23,17.23,0.78,Lost Customers
13810.0,28,3,1499.01,64.54,59.54,59.54,3.01,Medium Value Customers
13811.0,183,3,814.5,19.64,59.54,59.54,2.68,Low Value Customers
13812.0,42,3,539.0,54.53,59.54,59.54,2.94,Low Value Customers
13813.0,39,4,1366.86,55.95,69.85,69.85,3.39,Medium Value Customers
13814.0,92,2,1579.12,33.16,44.07,44.07,2.12,Low Value Customers
13815.0,22,4,4027.36,70.28,69.85,69.85,3.5,Medium Value Customers
13816.0,23,2,571.67,68.87,44.07,44.07,2.39,Low Value Customers
13817.0,29,2,382.98,63.37,44.07,44.07,2.35,Low Value Customers
13819.0,301,3,1140.35,6.18,59.54,59.54,2.58,Low Value Customers
13821.0,144,2,385.64,24.79,44.07,44.07,2.06,Low Value Customers
13822.0,5,2,632.0,90.22,44.07,44.07,2.55,Low Value Customers
13823.0,18,2,957.66,74.26,44.07,44.07,2.43,Low Value Customers
13824.0,32,5,1698.94,60.33,77.11,77.11,3.73,Medium Value Customers
13826.0,176,1,189.5,20.52,17.23,17.23,0.89,Lost Customers
13827.0,57,3,409.8,46.9,59.54,59.54,2.88,Low Value Customers
13828.0,22,1,209.49,70.28,17.23,17.23,1.26,Lost Customers
13831.0,16,6,2198.45,77.26,81.9,81.9,4.06,High value Customers
13832.0,19,1,52.2,72.96,17.23,17.23,1.28,Lost Customers
13833.0,159,1,383.85,22.73,17.23,17.23,0.9,Lost Customers
13835.0,25,4,834.57,66.51,69.85,69.85,3.47,Medium Value Customers
13837.0,211,2,266.59,16.14,44.07,44.07,1.99,Low Value Customers
13838.0,5,4,674.82,90.22,69.85,69.85,3.65,Medium Value Customers
13841.0,252,1,85.0,11.42,17.23,17.23,0.82,Lost Customers
13842.0,58,9,3385.62,46.22,90.22,90.22,4.18,High value Customers
13844.0,11,1,361.62,82.02,17.23,17.23,1.35,Lost Customers
13845.0,64,1,312.98,43.26,17.23,17.23,1.06,Lost Customers
13846.0,24,3,865.06,67.62,59.54,59.54,3.04,Medium Value Customers
13848.0,92,3,1255.0,33.16,59.54,59.54,2.78,Low Value Customers
13849.0,51,2,1537.95,49.71,44.07,44.07,2.25,Low Value Customers
13850.0,129,1,1595.48,26.87,17.23,17.23,0.93,Lost Customers
13851.0,95,3,2651.46,32.4,59.54,59.54,2.77,Low Value Customers
13853.0,57,1,1090.14,46.9,17.23,17.23,1.08,Lost Customers
13854.0,8,25,8109.52,87.09,98.47,98.47,4.84,Top Customers
13856.0,168,3,388.5,21.81,59.54,59.54,2.69,Low Value Customers
13858.0,57,1,216.17,46.9,17.23,17.23,1.08,Lost Customers
13859.0,326,1,201.16,3.66,17.23,17.23,0.76,Lost Customers
13860.0,1,5,1245.9,98.4,77.11,77.11,4.02,High value Customers
13862.0,18,8,2209.36,74.26,88.3,88.3,4.31,High value Customers
13863.0,247,1,305.78,11.82,17.23,17.23,0.82,Lost Customers
13865.0,58,4,501.56,46.22,69.85,69.85,3.32,Medium Value Customers
13866.0,74,1,145.67,38.59,17.23,17.23,1.02,Lost Customers
13867.0,31,3,1005.09,61.27,59.54,59.54,2.99,Low Value Customers
13868.0,7,2,3192.54,88.84,44.07,44.07,2.54,Low Value Customers
13869.0,123,4,3083.65,27.83,69.85,69.85,3.18,Medium Value Customers
13870.0,2,8,2770.94,96.17,88.3,88.3,4.47,High value Customers
13871.0,22,13,6403.25,70.28,94.83,94.83,4.56,Top Customers
13873.0,119,3,389.6,28.37,59.54,59.54,2.74,Low Value Customers
13874.0,358,1,540.45,2.37,17.23,17.23,0.75,Lost Customers
13875.0,53,5,1786.79,48.37,77.11,77.11,3.64,Medium Value Customers
13876.0,63,1,122.7,43.95,17.23,17.23,1.06,Lost Customers
