CustomerID,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
13884.0,7,5,787.6,88.77,77.07,77.07,3.94,Medium Value Customer
13885.0,189,2,506.8,18.62,43.98,43.98,2.01,Low Value Customers
13886.0,71,1,243.56,40.14,17.24,17.24,1.03,Lost Customers
13887.0,204,1,349.55,16.62,17.24,17.24,0.86,Lost Customers
13888.0,119,2,595.67,28.45,43.98,43.98,2.08,Low Value Customers
13889.0,92,1,416.9,33.09,17.24,17.24,0.98,Lost Customers
13890.0,1,10,1883.81,98.39,91.55,91.55,4.63,Top Customers
13892.0,26,4,632.97,65.45,69.83,69.83,3.46,Medium Value Customer
13893.0,297,1,821.1,6.12,17.24,17.24,0.78,Lost Customers
13894.0,23,3,564.62,68.92,59.42,59.42,3.04,Medium Value Customer
13895.0,28,4,2593.07,64.54,69.83,69.83,3.45,Medium Value Customer
13897.0,50,1,311.16,50.38,17.24,17.24,1.11,Lost Customers
13898.0,325,1,155.93,3.65,17.24,17.24,0.76,Lost Customers
13899.0,16,2,388.52,77.1,43.98,43.98,2.45,Low Value Customers
13900.0,183,3,740.95,19.56,59.42,59.42,2.67,Low Value Customers
13901.0,72,5,2867.2,39.51,77.07,77.07,3.57,Medium Value Customer
13904.0,37,2,332.64,57.15,43.98,43.98,2.3,Low Value Customers
13908.0,79,4,2369.55,36.47,69.83,69.83,3.24,Medium Value Customer
13911.0,57,9,2580.91,46.74,90.18,90.18,4.18,High value Customer
13914.0,11,2,626.45,81.94,43.98,43.98,2.48,Low Value Customers
13917.0,49,2,272.04,51.11,43.98,43.98,2.25,Low Value Customers
13918.0,49,2,1212.84,51.11,43.98,43.98,2.25,Low Value Customers
13922.0,351,1,172.25,2.71,17.24,17.24,0.75,Lost Customers
13923.0,53,1,351.13,48.21,17.24,17.24,1.09,Lost Customers
13924.0,1,6,1838.85,98.39,81.85,81.85,4.22,High value Customer
13925.0,92,4,678.25,33.09,69.83,69.83,3.22,Medium Value Customer
13926.0,23,1,223.85,68.92,17.24,17.24,1.25,Lost Customers
13927.0,74,1,348.99,38.41,17.24,17.24,1.02,Lost Customers
13928.0,10,4,464.57,83.58,69.83,69.83,3.59,Medium Value Customer
13929.0,169,2,842.65,21.66,43.98,43.98,2.03,Low Value Customers
13930.0,57,2,337.34,46.74,43.98,43.98,2.22,Low Value Customers
13931.0,95,2,1237.53,32.36,43.98,43.98,2.11,Low Value Customers
13932.0,294,1,307.4,6.42,17.24,17.24,0.78,Lost Customers
13933.0,109,2,608.79,29.94,43.98,43.98,2.09,Low Value Customers
13934.0,263,1,922.1,9.69,17.24,17.24,0.81,Lost Customers
13936.0,179,1,376.58,19.96,17.24,17.24,0.88,Lost Customers
13937.0,169,1,158.85,21.66,17.24,17.24,0.9,Lost Customers
13938.0,35,1,71.66,58.68,17.24,17.24,1.17,Lost Customers
13939.0,23,3,568.55,68.92,59.42,59.42,3.04,Medium Value Customer
13940.0,17,4,839.14,75.53,69.83,69.83,3.53,Medium Value Customer
13941.0,21,5,5112.96,71.49,77.07,77.07,3.81,Medium Value Customer
13946.0,79,3,561.57,36.47,59.42,59.42,2.8,Low Value Customers
13947.0,65,1,90.6,42.43,17.24,17.24,1.05,Lost Customers
13948.0,360,1,102.0,2.11,17.24,17.24,0.75,Lost Customers
13949.0,2,6,2427.32,96.08,81.85,81.85,4.2,High value Customer
13950.0,11,4,745.06,81.94,69.83,69.83,3.58,Medium Value Customer
13951.0,176,3,674.45,20.47,59.42,59.42,2.68,Low Value Customers
13952.0,217,2,3251.07,15.09,43.98,43.98,1.98,Low Value Customers
13953.0,7,7,3515.68,88.77,85.53,85.53,4.3,High value Customer
13954.0,1,2,439.92,98.39,43.98,43.98,2.61,Low Value Customers
13955.0,154,2,322.96,23.79,43.98,43.98,2.05,Low Value Customers
13956.0,5,5,1019.27,90.13,77.07,77.07,3.95,Medium Value Customer
13959.0,79,3,594.04,36.47,59.42,59.42,2.8,Low Value Customers
13960.0,21,2,230.22,71.49,43.98,43.98,2.41,Low Value Customers
13962.0,21,2,169.55,71.49,43.98,43.98,2.41,Low Value Customers
13963.0,308,4,664.54,5.3,69.83,69.83,3.01,Medium Value Customer
13967.0,145,1,80.7,24.75,17.24,17.24,0.92,Lost Customers
13969.0,7,18,9024.17,88.77,97.08,97.08,4.79,Top Customers
13971.0,18,8,2758.26,74.06,88.29,88.29,4.31,High value Customer
13972.0,70,2,190.25,40.72,43.98,43.98,2.17,Low Value Customers
13973.0,287,1,264.7,6.96,17.24,17.24,0.78,Lost Customers
13974.0,49,1,413.59,51.11,17.24,17.24,1.12,Lost Customers
13975.0,31,6,2461.24,61.31,81.85,81.85,3.94,Medium Value Customer
13976.0,206,1,357.98,16.38,17.24,17.24,0.86,Lost Customers
13978.0,14,2,196.79,79.64,43.98,43.98,2.47,Low Value Customers
13979.0,73,1,869.87,38.94,17.24,17.24,1.02,Lost Customers
13980.0,60,1,200.14,44.94,17.24,17.24,1.07,Lost Customers
13982.0,39,4,1871.81,55.98,69.83,69.83,3.39,Medium Value Customer
13983.0,29,12,2603.43,63.49,93.88,93.88,4.47,High value Customer
13984.0,26,5,920.51,65.45,77.07,77.07,3.77,Medium Value Customer
13985.0,4,15,7060.13,91.79,95.92,95.92,4.76,Top Customers
13986.0,17,1,320.46,75.53,17.24,17.24,1.3,Lost Customers
13988.0,19,6,4147.96,72.77,81.85,81.85,4.02,High value Customer
13989.0,65,2,1266.08,42.43,43.98,43.98,2.19,Low Value Customers
13990.0,213,1,311.3,15.57,17.24,17.24,0.85,Lost Customers
13991.0,12,6,852.88,80.65,81.85,81.85,4.08,High value Customer
13992.0,30,1,76.8,62.38,17.24,17.24,1.2,Lost Customers
13993.0,42,9,3466.36,54.52,90.18,90.18,4.24,High value Customer
13994.0,3,6,2274.14,93.96,81.85,81.85,4.18,High value Customer
13995.0,15,5,1393.69,78.48,77.07,77.07,3.86,Medium Value Customer
13999.0,10,12,3901.81,83.58,93.88,93.88,4.62,Top Customers
14000.0,211,1,635.66,16.01,17.24,17.24,0.85,Lost Customers
14001.0,45,3,2043.08,52.67,59.42,59.42,2.92,Low Value Customers
14002.0,134,2,529.73,26.14,43.98,43.98,2.07,Low Value Customers
14004.0,43,7,4582.64,53.95,85.53,85.53,4.04,High value Customer
14005.0,9,5,2874.72,85.25,77.07,77.07,3.91,Medium Value Customer
14006.0,115,3,962.19,28.97,59.42,59.42,2.74,Low Value Customers
14009.0,198,2,695.61,17.36,43.98,43.98,2.0,Low Value Customers
14012.0,277,1,328.8,7.87,17.24,17.24,0.79,Lost Customers
14013.0,110,3,473.02,29.79,59.42,59.42,2.75,Low Value Customers
14014.0,77,1,505.18,37.43,17.24,17.24,1.01,Lost Customers
14015.0,52,1,917.34,48.92,17.24,17.24,1.1,Lost Customers
14019.0,46,3,1421.61,52.0,59.42,59.42,2.92,Low Value Customers
14020.0,16,2,642.8,77.1,43.98,43.98,2.45,Low Value Customers
14021.0,155,3,631.9,23.58,59.42,59.42,2.7,Low Value Customers
14022.0,225,1,440.0,14.18,17.24,17.24,0.84,Lost Customers
14023.0,7,2,584.07,88.77,43.98,43.98,2.53,Low Value Customers
14024.0,121,2,327.7,28.15,43.98,43.98,2.08,Low Value Customers
14027.0,60,1,104.82,44.94,17.24,17.24,1.07,Lost Customers
14029.0,63,2,467.66,43.85,43.98,43.98,2.2,Low Value Customers
14030.0,18,8,2358.84,74.06,88.29,88.29,4.31,High value Customer
14031.0,7,19,17286.86,88.77,97.39,97.39,4.8,Top Customers
14032.0,2,11,2975.59,96.08,92.74,92.74,4.66,Top Customers
14034.0,22,3,648.89,70.25,59.42,59.42,3.05,Medium Value Customer
14035.0,28,5,1428.02,64.54,77.07,77.07,3.76,Medium Value Customer
14036.0,284,1,626.65,7.1,17.24,17.24,0.79,Lost Customers
14037.0,176,2,147.2,20.47,43.98,43.98,2.02,Low Value Customers
14038.0,78,3,1560.38,36.92,59.42,59.42,2.8,Low Value Customers
14039.0,33,1,152.2,59.48,17.24,17.24,1.18,Lost Customers
14040.0,40,12,3560.32,55.25,93.88,93.88,4.4,High value Customer
14041.0,266,1,141.41,9.24,17.24,17.24,0.8,Lost Customers
14044.0,26,4,646.42,65.45,69.83,69.83,3.46,Medium Value Customer
14045.0,109,4,1659.75,29.94,69.83,69.83,3.19,Medium Value Customer
14046.0,284,1,154.99,7.1,17.24,17.24,0.79,Lost Customers
14047.0,8,5,1308.61,86.99,77.07,77.07,3.93,Medium Value Customer
14048.0,305,1,409.93,5.52,17.24,17.24,0.77,Lost Customers
14049.0,16,4,5578.72,77.1,69.83,69.83,3.55,Medium Value Customer
14050.0,31,2,746.36,61.31,43.98,43.98,2.33,Low Value Customers
14051.0,0,23,15610.39,100.0,98.24,98.24,4.93,Top Customers
14052.0,19,1,225.36,72.77,17.24,17.24,1.28,Lost Customers
14053.0,124,2,260.25,27.74,43.98,43.98,2.08,Low Value Customers
14054.0,65,1,92.46,42.43,17.24,17.24,1.05,Lost Customers
14055.0,106,1,725.64,30.65,17.24,17.24,0.96,Lost Customers
14056.0,1,23,8152.71,98.39,98.24,98.24,4.91,Top Customers
14057.0,23,17,6211.66,68.92,96.71,96.71,4.63,Top Customers
14059.0,266,1,183.6,9.24,17.24,17.24,0.8,Lost Customers
14060.0,4,19,6140.42,91.79,97.39,97.39,4.83,Top Customers
14062.0,9,12,10464.85,85.25,93.88,93.88,4.63,Top Customers
14064.0,29,5,1334.34,63.49,77.07,77.07,3.75,Medium Value Customer
14066.0,266,1,152.55,9.24,17.24,17.24,0.8,Lost Customers
14067.0,63,2,374.7,43.85,43.98,43.98,2.2,Low Value Customers
14068.0,320,1,265.85,3.97,17.24,17.24,0.76,Lost Customers
14071.0,3,8,1437.57,93.96,88.29,88.29,4.46,High value Customer
14073.0,32,1,151.04,60.32,17.24,17.24,1.19,Lost Customers
14075.0,4,3,942.26,91.79,59.42,59.42,3.21,Medium Value Customer
14076.0,129,1,118.67,26.91,17.24,17.24,0.93,Lost Customers
14077.0,40,5,499.42,55.25,77.07,77.07,3.69,Medium Value Customer
14078.0,101,6,1049.37,31.27,81.85,81.85,3.71,Medium Value Customer
14079.0,124,1,375.1,27.74,17.24,17.24,0.94,Lost Customers
14080.0,32,1,45.6,60.32,17.24,17.24,1.19,Lost Customers
14081.0,302,2,921.62,5.81,43.98,43.98,1.91,Low Value Customers
14082.0,364,1,182.25,1.77,17.24,17.24,0.75,Lost Customers
14083.0,4,9,1002.9,91.79,90.18,90.18,4.52,Top Customers
14085.0,2,18,4421.29,96.08,97.08,97.08,4.85,Top Customers
14087.0,2,1,191.47,96.08,17.24,17.24,1.45,Lost Customers
14088.0,10,13,50491.81,83.58,94.76,94.76,4.65,Top Customers
14089.0,56,1,158.75,47.29,17.24,17.24,1.09,Lost Customers
14090.0,324,1,76.32,3.71,17.24,17.24,0.76,Lost Customers
14092.0,7,14,4076.91,88.77,95.37,95.37,4.72,Top Customers
14093.0,12,1,433.86,80.65,17.24,17.24,1.34,Lost Customers
14096.0,4,17,65164.79,91.79,96.71,96.71,4.8,Top Customers
14098.0,36,1,147.35,57.91,17.24,17.24,1.17,Lost Customers
14099.0,16,11,3104.17,77.1,92.74,92.74,4.52,Top Customers
14100.0,137,1,191.95,25.78,17.24,17.24,0.93,Lost Customers
14101.0,73,6,5976.79,38.94,81.85,81.85,3.77,Medium Value Customer
14102.0,5,5,1105.88,90.13,77.07,77.07,3.95,Medium Value Customer
14104.0,154,2,216.21,23.79,43.98,43.98,2.05,Low Value Customers
14105.0,239,1,1266.23,12.82,17.24,17.24,0.83,Lost Customers
14107.0,51,7,2703.23,49.55,85.53,85.53,4.01,High value Customer
14108.0,30,2,597.91,62.38,43.98,43.98,2.34,Low Value Customers
14109.0,72,1,144.2,39.51,17.24,17.24,1.03,Lost Customers
14110.0,3,12,5683.15,93.96,93.88,93.88,4.69,Top Customers
14111.0,14,4,692.85,79.64,69.83,69.83,3.57,Medium Value Customer
14112.0,22,7,2915.15,70.25,85.53,85.53,4.16,High value Customer
14113.0,3,4,1840.42,93.96,69.83,69.83,3.67,Medium Value Customer
14114.0,273,2,386.53,8.47,43.98,43.98,1.93,Low Value Customers
14116.0,19,5,1382.74,72.77,77.07,77.07,3.82,Medium Value Customer
14117.0,143,1,90.0,24.99,17.24,17.24,0.92,Lost Customers
14121.0,3,4,2780.15,93.96,69.83,69.83,3.67,Medium Value Customer
14124.0,84,1,419.58,35.33,17.24,17.24,1.0,Lost Customers
14125.0,10,3,2720.63,83.58,59.42,59.42,3.15,Medium Value Customer
14126.0,7,3,706.13,88.77,59.42,59.42,3.19,Medium Value Customer
14127.0,122,3,709.71,28.02,59.42,59.42,2.74,Low Value Customers
14128.0,60,2,637.5,44.94,43.98,43.98,2.21,Low Value Customers
14129.0,1,5,1123.86,98.39,77.07,77.07,4.01,High value Customer
14130.0,319,1,480.91,4.08,17.24,17.24,0.76,Lost Customers
14132.0,2,11,3586.03,96.08,92.74,92.74,4.66,Top Customers
14133.0,129,3,605.64,26.91,59.42,59.42,2.73,Low Value Customers
14135.0,1,15,4690.31,98.39,95.92,95.92,4.81,Top Customers
14138.0,1,2,965.88,98.39,43.98,43.98,2.61,Low Value Customers
14139.0,46,1,415.82,52.0,17.24,17.24,1.12,Lost Customers
14140.0,3,2,935.05,93.96,43.98,43.98,2.57,Low Value Customers
14141.0,2,4,915.13,96.08,69.83,69.83,3.69,Medium Value Customer
14142.0,373,1,311.81,0.22,17.24,17.24,0.73,Lost Customers
14143.0,133,1,115.8,26.4,17.24,17.24,0.93,Lost Customers
14145.0,46,4,3742.2,52.0,69.83,69.83,3.36,Medium Value Customer
14146.0,8,5,4191.0,86.99,77.07,77.07,3.93,Medium Value Customer
14147.0,78,2,483.4,36.92,43.98,43.98,2.15,Low Value Customers
14148.0,233,1,157.2,13.6,17.24,17.24,0.83,Lost Customers
14149.0,220,1,446.62,14.38,17.24,17.24,0.84,Lost Customers
14150.0,35,2,658.64,58.68,43.98,43.98,2.31,Low Value Customers
14152.0,75,2,621.29,37.9,43.98,43.98,2.15,Low Value Customers
14154.0,239,2,1345.62,12.82,43.98,43.98,1.97,Low Value Customers
14155.0,266,1,118.75,9.24,17.24,17.24,0.8,Lost Customers
14157.0,19,2,424.89,72.77,43.98,43.98,2.41,Low Value Customers
14158.0,40,1,507.66,55.25,17.24,17.24,1.15,Lost Customers
14159.0,19,11,4630.35,72.77,92.74,92.74,4.49,High value Customer
14161.0,215,3,1097.62,15.28,59.42,59.42,2.64,Low Value Customers
14162.0,173,2,289.36,20.83,43.98,43.98,2.03,Low Value Customers
14163.0,87,4,2445.91,34.36,69.83,69.83,3.23,Medium Value Customer
14164.0,70,2,1631.77,40.72,43.98,43.98,2.17,Low Value Customers
14165.0,275,1,120.44,8.14,17.24,17.24,0.79,Lost Customers
14167.0,39,4,562.59,55.98,69.83,69.83,3.39,Medium Value Customer
14171.0,98,1,363.79,31.87,17.24,17.24,0.97,Lost Customers
14173.0,10,4,450.84,83.58,69.83,69.83,3.59,Medium Value Customer
14174.0,33,1,134.46,59.48,17.24,17.24,1.18,Lost Customers
14175.0,59,3,3222.3,45.59,59.42,59.42,2.87,Low Value Customers
14176.0,297,4,576.9,6.12,69.83,69.83,3.01,Medium Value Customer
14177.0,86,4,549.46,34.61,69.83,69.83,3.23,Medium Value Customer
14178.0,8,7,1600.26,86.99,85.53,85.53,4.29,High value Customer
14179.0,40,2,701.57,55.25,43.98,43.98,2.28,Low Value Customers
14180.0,10,25,4748.52,83.58,98.47,98.47,4.81,Top Customers
14184.0,66,1,452.89,41.84,17.24,17.24,1.05,Lost Customers
14185.0,331,1,197.65,3.25,17.24,17.24,0.76,Lost Customers
14188.0,30,6,2054.36,62.38,81.85,81.85,3.95,Medium Value Customer
14189.0,2,15,4654.08,96.08,95.92,95.92,4.8,Top Customers
14191.0,1,13,4684.76,98.39,94.76,94.76,4.77,Top Customers
14193.0,67,2,853.39,41.36,43.98,43.98,2.18,Low Value Customers
14194.0,4,21,11349.52,91.79,97.95,97.95,4.85,Top Customers
14195.0,201,2,1012.0,16.92,43.98,43.98,2.0,Low Value Customers
14196.0,106,1,335.52,30.65,17.24,17.24,0.96,Lost Customers
14198.0,18,4,701.4,74.06,69.83,69.83,3.52,Medium Value Customer
14199.0,218,1,185.4,14.75,17.24,17.24,0.84,Lost Customers
14201.0,60,7,747.44,44.94,85.53,85.53,3.97,Medium Value Customer
14204.0,2,1,150.61,96.08,17.24,17.24,1.45,Lost Customers
14205.0,16,2,466.7,77.1,43.98,43.98,2.45,Low Value Customers
14206.0,239,1,328.16,12.82,17.24,17.24,0.83,Lost Customers
14208.0,94,1,151.74,32.67,17.24,17.24,0.98,Lost Customers
14209.0,10,6,2073.43,83.58,81.85,81.85,4.11,High value Customer
14210.0,105,6,1905.84,30.91,81.85,81.85,3.71,Medium Value Customer
14211.0,53,9,2241.1,48.21,90.18,90.18,4.19,High value Customer
14212.0,89,1,1070.48,33.63,17.24,17.24,0.98,Lost Customers
14214.0,30,5,1004.38,62.38,77.07,77.07,3.74,Medium Value Customer
14215.0,11,6,1789.72,81.94,81.85,81.85,4.09,High value Customer
14216.0,3,4,1839.3,93.96,69.83,69.83,3.67,Medium Value Customer
14217.0,1,17,2004.98,98.39,96.71,96.71,4.85,Top Customers
14218.0,42,1,169.48,54.52,17.24,17.24,1.14,Lost Customers
14219.0,4,1,89.94,91.79,17.24,17.24,1.42,Lost Customers
14220.0,247,2,632.4,11.64,43.98,43.98,1.96,Low Value Customers
14221.0,42,9,3432.8,54.52,90.18,90.18,4.24,High value Customer
14222.0,177,1,683.17,20.24,17.24,17.24,0.88,Lost Customers
14223.0,92,3,991.13,33.09,59.42,59.42,2.77,Low Value Customers
14224.0,110,4,1009.73,29.79,69.83,69.83,3.19,Medium Value Customer
14226.0,28,5,2214.79,64.54,77.07,77.07,3.76,Medium Value Customer
14227.0,26,10,3350.96,65.45,91.55,91.55,4.38,High value Customer
14229.0,51,3,1547.2,49.55,59.42,59.42,2.9,Low Value Customers
14231.0,183,3,925.71,19.56,59.42,59.42,2.67,Low Value Customers
14232.0,42,5,2048.07,54.52,77.07,77.07,3.68,Medium Value Customer
14233.0,49,4,1462.72,51.11,69.83,69.83,3.35,Medium Value Customer
14234.0,22,4,754.12,70.25,69.83,69.83,3.49,Medium Value Customer
14235.0,75,5,3144.86,37.9,77.07,77.07,3.56,Medium Value Customer
14236.0,80,2,490.86,36.17,43.98,43.98,2.14,Low Value Customers
14237.0,373,1,161.0,0.22,17.24,17.24,0.73,Lost Customers
14238.0,326,1,146.85,3.53,17.24,17.24,0.76,Lost Customers
14239.0,43,11,2380.85,53.95,92.74,92.74,4.35,High value Customer
14240.0,30,2,890.34,62.38,43.98,43.98,2.34,Low Value Customers
14241.0,183,1,213.7,19.56,17.24,17.24,0.88,Lost Customers
14242.0,234,2,280.55,13.45,43.98,43.98,1.97,Low Value Customers
14243.0,8,10,2588.77,86.99,91.55,91.55,4.54,Top Customers
14245.0,219,2,1693.45,14.48,43.98,43.98,1.98,Low Value Customers
14246.0,110,3,1474.06,29.79,59.42,59.42,2.75,Low Value Customers
14247.0,278,1,136.77,7.78,17.24,17.24,0.79,Lost Customers
14248.0,318,1,302.58,4.26,17.24,17.24,0.76,Lost Customers
14250.0,7,3,1904.05,88.77,59.42,59.42,3.19,Medium Value Customer
14251.0,1,5,2879.7,98.39,77.07,77.07,4.01,High value Customer
14256.0,260,2,969.06,10.26,43.98,43.98,1.95,Low Value Customers
14257.0,64,5,3099.72,43.16,77.07,77.07,3.6,Medium Value Customer
14258.0,9,9,12669.98,85.25,90.18,90.18,4.47,High value Customer
14259.0,141,1,120.0,25.23,17.24,17.24,0.92,Lost Customers
14261.0,50,2,1163.45,50.38,43.98,43.98,2.25,Low Value Customers
14262.0,8,8,2618.23,86.99,88.29,88.29,4.4,High value Customer
14264.0,154,2,333.97,23.79,43.98,43.98,2.05,Low Value Customers
14267.0,162,3,1516.24,22.5,59.42,59.42,2.69,Low Value Customers
14270.0,331,1,492.65,3.25,17.24,17.24,0.76,Lost Customers
14271.0,225,1,112.32,14.18,17.24,17.24,0.84,Lost Customers
14272.0,73,2,437.96,38.94,43.98,43.98,2.16,Low Value Customers
14273.0,51,4,559.97,49.55,69.83,69.83,3.34,Medium Value Customer
14276.0,98,3,1119.74,31.87,59.42,59.42,2.76,Low Value Customers
14280.0,196,1,134.04,17.76,17.24,17.24,0.87,Lost Customers
14282.0,3,15,3701.44,93.96,95.92,95.92,4.78,Top Customers
14284.0,30,2,595.25,62.38,43.98,43.98,2.34,Low Value Customers
14285.0,21,4,1910.01,71.49,69.83,69.83,3.5,Medium Value Customer
14286.0,23,3,4628.75,68.92,59.42,59.42,3.04,Medium Value Customer
14287.0,8,3,176.63,86.99,59.42,59.42,3.18,Medium Value Customer
14288.0,213,1,426.6,15.57,17.24,17.24,0.85,Lost Customers
14289.0,8,6,911.26,86.99,81.85,81.85,4.13,High value Customer
14290.0,11,5,2314.65,81.94,77.07,77.07,3.89,Medium Value Customer
14291.0,1,11,3883.25,98.39,92.74,92.74,4.68,Top Customers
14292.0,7,9,4871.93,88.77,90.18,90.18,4.5,High value Customer
14293.0,3,4,1046.56,93.96,69.83,69.83,3.67,Medium Value Customer
14295.0,40,1,166.2,55.25,17.24,17.24,1.15,Lost Customers
14297.0,17,4,1305.33,75.53,69.83,69.83,3.53,Medium Value Customer
14298.0,8,44,51527.3,86.99,99.54,99.54,4.88,Top Customers
14299.0,8,9,3965.62,86.99,90.18,90.18,4.49,High value Customer
14300.0,18,1,43.2,74.06,17.24,17.24,1.29,Lost Customers
14301.0,117,1,640.14,28.61,17.24,17.24,0.95,Lost Customers
14304.0,222,1,383.45,14.32,17.24,17.24,0.84,Lost Customers
14305.0,71,3,1858.96,40.14,59.42,59.42,2.83,Low Value Customers
14306.0,51,2,2093.32,49.55,43.98,43.98,2.24,Low Value Customers
14307.0,88,6,2995.72,34.0,81.85,81.85,3.73,Medium Value Customer
14309.0,8,9,2352.53,86.99,90.18,90.18,4.49,High value Customer
14311.0,242,1,310.26,12.28,17.24,17.24,0.82,Lost Customers
14312.0,46,6,1611.59,52.0,81.85,81.85,3.87,Medium Value Customer
14314.0,106,1,120.0,30.65,17.24,17.24,0.96,Lost Customers
14315.0,44,6,2481.13,53.28,81.85,81.85,3.88,Medium Value Customer
14317.0,64,1,508.58,43.16,17.24,17.24,1.06,Lost Customers
14320.0,206,2,477.79,16.38,43.98,43.98,1.99,Low Value Customers
14321.0,10,5,1530.75,83.58,77.07,77.07,3.9,Medium Value Customer
14323.0,114,2,605.06,29.16,43.98,43.98,2.09,Low Value Customers
14326.0,242,1,183.85,12.28,17.24,17.24,0.82,Lost Customers
14327.0,163,1,311.65,22.35,17.24,17.24,0.9,Lost Customers
14329.0,17,7,4975.24,75.53,85.53,85.53,4.2,High value Customer
14331.0,124,2,462.66,27.74,43.98,43.98,2.08,Low Value Customers
14332.0,22,3,840.21,70.25,59.42,59.42,3.05,Medium Value Customer
14333.0,67,1,415.2,41.36,17.24,17.24,1.04,Lost Customers
14334.0,16,8,2552.21,77.1,88.29,88.29,4.33,High value Customer
14336.0,16,4,1614.91,77.1,69.83,69.83,3.55,Medium Value Customer
14338.0,161,2,588.22,22.64,43.98,43.98,2.04,Low Value Customers
14339.0,242,1,309.52,12.28,17.24,17.24,0.82,Lost Customers
14340.0,218,1,134.7,14.75,17.24,17.24,0.84,Lost Customers
14341.0,45,8,2166.98,52.67,88.29,88.29,4.15,High value Customer
14342.0,21,4,668.56,71.49,69.83,69.83,3.5,Medium Value Customer
14344.0,127,8,889.93,27.37,88.29,88.29,3.96,Medium Value Customer
14345.0,38,1,108.98,56.52,17.24,17.24,1.16,Lost Customers
14346.0,120,2,1021.58,28.25,43.98,43.98,2.08,Low Value Customers
14348.0,260,1,409.57,10.26,17.24,17.24,0.81,Lost Customers
14349.0,10,1,133.5,83.58,17.24,17.24,1.36,Lost Customers
14350.0,274,1,282.93,8.29,17.24,17.24,0.79,Lost Customers
14351.0,164,1,51.0,22.2,17.24,17.24,0.9,Lost Customers
14352.0,157,4,1078.96,23.11,69.83,69.83,3.14,Medium Value Customer
14353.0,215,1,90.6,15.28,17.24,17.24,0.85,Lost Customers
14354.0,5,2,163.62,90.13,43.98,43.98,2.55,Low Value Customers
14355.0,365,1,174.4,1.6,17.24,17.24,0.74,Lost Customers
14356.0,79,2,701.23,36.47,43.98,43.98,2.14,Low Value Customers
14357.0,43,1,225.12,53.95,17.24,17.24,1.14,Lost Customers
14359.0,19,3,912.18,72.77,59.42,59.42,3.07,Medium Value Customer
14360.0,31,4,2118.03,61.31,69.83,69.83,3.43,Medium Value Customer
14362.0,22,1,151.5,70.25,17.24,17.24,1.26,Lost Customers
14364.0,108,8,3717.35,30.11,88.29,88.29,3.98,Medium Value Customer
14367.0,8,16,9227.82,86.99,96.35,96.35,4.75,Top Customers
14368.0,319,1,155.0,4.08,17.24,17.24,0.76,Lost Customers
14371.0,295,1,100.5,6.35,17.24,17.24,0.78,Lost Customers
14373.0,358,1,76.55,2.39,17.24,17.24,0.75,Lost Customers
14375.0,185,1,235.56,19.17,17.24,17.24,0.88,Lost Customers
14377.0,191,2,617.05,18.29,43.98,43.98,2.01,Low Value Customers
14379.0,44,2,348.1,53.28,43.98,43.98,2.27,Low Value Customers
14381.0,52,1,202.68,48.92,17.24,17.24,1.1,Lost Customers
14382.0,26,1,615.49,65.45,17.24,17.24,1.22,Lost Customers
14383.0,38,3,1247.69,56.52,59.42,59.42,2.95,Low Value Customers
14385.0,9,3,202.11,85.25,59.42,59.42,3.16,Medium Value Customer
14386.0,296,1,142.4,6.24,17.24,17.24,0.78,Lost Customers
14387.0,32,3,1727.6,60.32,59.42,59.42,2.98,Low Value Customers
14388.0,10,8,3212.84,83.58,88.29,88.29,4.38,High value Customer
14389.0,65,2,1043.46,42.43,43.98,43.98,2.19,Low Value Customers
14390.0,10,9,4642.57,83.58,90.18,90.18,4.46,High value Customer
14393.0,218,1,67.95,14.75,17.24,17.24,0.84,Lost Customers
14395.0,2,9,3479.91,96.08,90.18,90.18,4.55,Top Customers
14396.0,65,2,487.99,42.43,43.98,43.98,2.19,Low Value Customers
14397.0,2,19,2612.96,96.08,97.39,97.39,4.86,Top Customers
14400.0,149,1,574.7,24.3,17.24,17.24,0.91,Lost Customers
14401.0,4,13,4051.48,91.79,94.76,94.76,4.72,Top Customers
14403.0,130,4,1475.81,26.74,69.83,69.83,3.17,Medium Value Customer
14404.0,33,6,1449.32,59.48,81.85,81.85,3.92,Medium Value Customer
14406.0,119,1,156.75,28.45,17.24,17.24,0.95,Lost Customers
14407.0,107,6,2157.73,30.34,81.85,81.85,3.71,Medium Value Customer
14408.0,10,7,2599.03,83.58,85.53,85.53,4.26,High value Customer
14409.0,71,6,2059.45,40.14,81.85,81.85,3.78,Medium Value Customer
14410.0,92,9,1100.27,33.09,90.18,90.18,4.08,High value Customer
14411.0,310,1,1063.0,5.05,17.24,17.24,0.77,Lost Customers
14412.0,42,2,770.03,54.52,43.98,43.98,2.28,Low Value Customers
14413.0,362,1,121.05,1.91,17.24,17.24,0.75,Lost Customers
14414.0,91,7,1496.98,33.37,85.53,85.53,3.89,Medium Value Customer
14415.0,1,13,5855.57,98.39,94.76,94.76,4.77,Top Customers
14416.0,22,2,490.22,70.25,43.98,43.98,2.4,Low Value Customers
14418.0,3,3,1937.25,93.96,59.42,59.42,3.23,Medium Value Customer
14419.0,10,6,1051.79,83.58,81.85,81.85,4.11,High value Customer
14420.0,99,1,387.52,31.68,17.24,17.24,0.97,Lost Customers
